x,y
8.649273,6.0843277
4.893352,5.269381
14.709996,4.121594
5.3481083,4.084231
9.192411,9.506237
9.654729,11.221793
15.153434,4.386348
15.018399,5.2029085
12.751438,4.6988473
15.106579,4.8057556
4.5665493,4.336885
14.62245,5.0725737
12.896259,2.6496842
12.910952,2.4409957
12.691386,2.871923
4.755656,5.0431886
9.319125,10.266845
7.0123234,5.262229
4.4812574,3.5838943
13.318009,2.2906656
4.0945096,4.9191937
13.83243,5.2654376
14.547871,3.9300094
10.772803,2.9069917
13.402525,2.2323442
7.5358534,4.1223674
12.670717,2.7272992
14.317351,4.0617886
8.420647,6.117085
4.2607174,8.736284
14.829144,4.0232787
7.077239,6.6741486
9.575711,10.717568
14.7245865,5.220554
8.668288,5.884609
4.9276047,4.645013
15.038031,3.178493
9.624749,10.987792
14.991725,4.1777053
4.7921596,4.6101575
15.095992,4.7927876
4.306068,3.9513793
-2.412297,3.9025369
4.323558,3.9952338
14.091861,4.391804
14.426863,3.7533956
8.960754,3.9891696
9.831125,11.422477
5.227941,5.480696
9.201892,3.6650028
7.022206,4.995035
8.133847,5.8714676
4.9473314,5.1194983
-2.4517658,3.8628042
9.897243,11.444149
4.3183026,8.947935
7.863707,5.6991215
4.833231,4.5512795
4.7742147,4.511314
8.092611,5.717166
14.560303,3.1201346
9.258165,9.502869
-2.4737523,3.840793
9.839185,11.401012
5.0228624,5.6236906
5.217444,7.7148156
-1.2815282,5.1247244
9.763869,11.200093
15.094352,4.0033727
9.681744,10.73039
14.456847,4.2013946
4.5645947,3.4067366
14.840699,3.975259
15.121901,4.129058
14.051905,4.8177614
4.961131,4.446945
9.736438,10.289221
10.000385,11.447904
4.6833925,8.015912
-1.1293348,6.554184
9.486377,10.451665
12.873037,3.0301774
9.105417,3.9273953
5.002322,4.551347
15.057685,3.8785276
14.963182,4.828186
10.061686,11.506233
14.165808,4.073798
4.4188952,8.582151
-0.9302867,6.3616986
14.693024,4.1761184
9.83172,11.230304
4.303912,8.47522
5.2817616,3.8889825
15.093865,4.8779993
6.9531474,5.2227564
12.910971,2.4266853
9.787867,11.193431
8.024463,5.6663704
5.172122,4.20885
14.158251,4.2415648
4.611068,7.697248
5.0224977,3.7417767
5.203118,3.2655973
4.7744336,3.7990274
14.5721,3.807449
8.444361,5.946039
6.5848365,7.9425693
15.042253,3.248908
13.953224,4.046342
8.3486185,6.1337576
13.928165,3.8342874
9.417736,10.955558
8.633964,6.0181594
15.183802,3.2778316
9.737503,11.087235
14.520946,3.8980467
4.8718657,4.0395174
5.4918704,5.051432
14.799218,5.0076904
8.039194,5.557408
15.040831,3.2730954
15.014753,5.081521
14.8846035,3.9047904
4.733793,3.776023
14.956841,3.5695052
15.2641535,3.8871357
4.09201,4.62731
9.011251,5.3396688
9.518362,10.249132
15.371198,4.9216895
4.511041,4.308806
8.269813,5.887996
15.063065,3.8013918
14.877756,5.0938168
4.26689,8.437467
-0.9233166,6.1907144
7.9676476,5.794788
5.0960727,4.5007577
9.97094,11.489353
14.6133,5.418089
9.543184,10.663361
4.990058,5.0271163
9.422382,10.270393
4.3586555,8.953126
9.612968,11.132192
8.635186,5.7454414
